"cause_name","sex","age","deaths"
"Fire, heat, and hot substances","Male","50 to 54",2104.6405416412
"Fire, heat, and hot substances","Male","55 to 59",2132.844319519
"Fire, heat, and hot substances","Male","60 to 64",2127.1548292542
"Fire, heat, and hot substances","Male","65 to 69",1552.8749430237
"Fire, heat, and hot substances","Male","70 to 74",1559.5002417908
"Fire, heat, and hot substances","Male","75 to 79",1169.2573692017
"Fire, heat, and hot substances","Male","80 plus",1776.8297323456
"Fire, heat, and hot substances","Male","Under 5",2653.7989839954
"Foreign body","Female","10 to 14",17.12465697211
"Foreign body","Female","15 to 19",260.744588745
"Foreign body","Female","20 to 24",219.85189937401
"Foreign body","Female","25 to 29",229.9231663487
"Foreign body","Female","30 to 34",169.15883535761
"Foreign body","Female","35 to 39",182.75486042136
"Foreign body","Female","40 to 44",245.31593757659
"Foreign body","Female","45 to 49",121.88735834891
"Foreign body","Female","5 to 9",16.333260382295
"Foreign body","Female","50 to 54",131.08391531301
"Foreign body","Female","55 to 59",208.2081662612
"Foreign body","Female","60 to 64",224.19316627502
"Foreign body","Female","65 to 69",309.4025480701
"Foreign body","Female","70 to 74",1783.6429925961
"Foreign body","Female","75 to 79",1652.2364985318
"Foreign body","Female","80 plus",2911.9168940039
"Foreign body","Female","Under 5",9247.9162363775
"Foreign body","Male","10 to 14",132.76914794278
"Foreign body","Male","15 to 19",90.351680804014
"Foreign body","Male","20 to 24",113.52196505547
"Foreign body","Male","25 to 29",136.87632296133
"Foreign body","Male","30 to 34",107.47154140639
"Foreign body","Male","35 to 39",130.54363689971
"Foreign body","Male","40 to 44",781.3292718153
"Foreign body","Male","45 to 49",112.68001730251
"Foreign body","Male","5 to 9",118.13443348789
"Foreign body","Male","50 to 54",260.73964864063
"Foreign body","Male","55 to 59",1080.9700057039
"Foreign body","Male","60 to 64",182.41738185406
"Foreign body","Male","65 to 69",148.9722721324
"Foreign body","Male","70 to 74",990.20603865683
"Foreign body","Male","75 to 79",1349.1628026836
"Foreign body","Male","80 plus",1946.9756626754
"Foreign body","Male","Under 5",8198.4494917778
"Gallbladder and biliary diseases","Female","10 to 14",116.64247800183
"Gallbladder and biliary diseases","Female","15 to 19",51.814199769974
"Gallbladder and biliary diseases","Female","20 to 24",77.738530455709
"Gallbladder and biliary diseases","Female","25 to 29",100.42959135008
"Gallbladder and biliary diseases","Female","30 to 34",114.89675652742
"Gallbladder and biliary diseases","Female","35 to 39",143.44448400354
"Gallbladder and biliary diseases","Female","40 to 44",211.5553305006
"Gallbladder and biliary diseases","Female","45 to 49",310.4450020647
"Gallbladder and biliary diseases","Female","5 to 9",57.242689238191
"Gallbladder and biliary diseases","Female","50 to 54",588.33306601715
"Gallbladder and biliary diseases","Female","55 to 59",565.47256650352
"Gallbladder and biliary diseases","Female","60 to 64",634.9882109642
"Gallbladder and biliary diseases","Female","65 to 69",958.32984078598
"Gallbladder and biliary diseases","Female","70 to 74",594.10810310364
"Gallbladder and biliary diseases","Female","75 to 79",680.5372632103
"Gallbladder and biliary diseases","Female","80 plus",1588.8004127731
"Gallbladder and biliary diseases","Female","Under 5",21.854502193779
"Gallbladder and biliary diseases","Male","10 to 14",37.09358860302
"Gallbladder and biliary diseases","Male","15 to 19",57.164958981752
"Gallbladder and biliary diseases","Male","20 to 24",128.3909462533
"Gallbladder and biliary diseases","Male","25 to 29",100.14527861357
"Gallbladder and biliary diseases","Male","30 to 34",183.21994971466
"Gallbladder and biliary diseases","Male","35 to 39",185.99971746445
"Gallbladder and biliary diseases","Male","40 to 44",211.29705470371
"Gallbladder and biliary diseases","Male","45 to 49",312.16649243736
"Gallbladder and biliary diseases","Male","5 to 9",17.877585970759
"Gallbladder and biliary diseases","Male","50 to 54",488.29955666733
"Gallbladder and biliary diseases","Male","55 to 59",361.77203924179
"Gallbladder and biliary diseases","Male","60 to 64",424.94866176987
"Gallbladder and biliary diseases","Male","65 to 69",453.27881169891
"Gallbladder and biliary diseases","Male","70 to 74",414.07104280853
"Gallbladder and biliary diseases","Male","75 to 79",433.81155656242
"Gallbladder and biliary diseases","Male","80 plus",717.44825195694
"Gallbladder and biliary diseases","Male","Under 5",10.288368754447
"Gallbladder and biliary tract cancer","Female","15 to 19",10.697896643519
"Gallbladder and biliary tract cancer","Female","20 to 24",20.585187757373
"Gallbladder and biliary tract cancer","Female","25 to 29",43.848003513813
"Gallbladder and biliary tract cancer","Female","30 to 34",76.736680016518
"Gallbladder and biliary tract cancer","Female","35 to 39",242.85515412712
"Gallbladder and biliary tract cancer","Female","40 to 44",432.7982409668
"Gallbladder and biliary tract cancer","Female","45 to 49",732.14844487
"Gallbladder and biliary tract cancer","Female","50 to 54",769.65510944366
"Gallbladder and biliary tract cancer","Female","55 to 59",992.37740940857
"Gallbladder and biliary tract cancer","Female","60 to 64",895.27855487061
"Gallbladder and biliary tract cancer","Female","65 to 69",675.60994264984
"Gallbladder and biliary tract cancer","Female","70 to 74",547.37904721832
"Gallbladder and biliary tract cancer","Female","75 to 79",340.03989740753
"Gallbladder and biliary tract cancer","Female","80 plus",508.11878704834
"Gallbladder and biliary tract cancer","Male","15 to 19",9.1813125667572
"Gallbladder and biliary tract cancer","Male","20 to 24",15.524030423164
"Gallbladder and biliary tract cancer","Male","25 to 29",34.920127840996
"Gallbladder and biliary tract cancer","Male","30 to 34",77.475357040405
"Gallbladder and biliary tract cancer","Male","35 to 39",162.87370478249
"Gallbladder and biliary tract cancer","Male","40 to 44",223.83808333397
"Gallbladder and biliary tract cancer","Male","45 to 49",305.76426317215
"Gallbladder and biliary tract cancer","Male","50 to 54",467.6664365921
"Gallbladder and biliary tract cancer","Male","55 to 59",672.20577684784
"Gallbladder and biliary tract cancer","Male","60 to 64",603.67715052795
"Gallbladder and biliary tract cancer","Male","65 to 69",528.40088518143
"Gallbladder and biliary tract cancer","Male","70 to 74",384.47032426453
"Gallbladder and biliary tract cancer","Male","75 to 79",253.19819706154
"Gallbladder and biliary tract cancer","Male","80 plus",292.76396472549
"Gastritis and duodenitis","Female","10 to 14",195.83242066729
"Gastritis and duodenitis","Female","15 to 19",202.18423882318
"Gastritis and duodenitis","Female","20 to 24",206.71479881668
"Gastritis and duodenitis","Female","25 to 29",196.5965107789
"Gastritis and duodenitis","Female","30 to 34",195.02298195171
"Gastritis and duodenitis","Female","35 to 39",243.72761515236
"Gastritis and duodenitis","Female","40 to 44",343.39599110699
"Gastritis and duodenitis","Female","45 to 49",468.50055434418
"Gastritis and duodenitis","Female","5 to 9",182.81456900775
"Gastritis and duodenitis","Female","50 to 54",727.6233692627
"Gastritis and duodenitis","Female","55 to 59",582.53369674873
"Gastritis and duodenitis","Female","60 to 64",633.55622899055
"Gastritis and duodenitis","Female","65 to 69",1113.2353478966
"Gastritis and duodenitis","Female","70 to 74",774.30169085121
"Gastritis and duodenitis","Female","75 to 79",897.58747065544
"Gastritis and duodenitis","Female","80 plus",2310.3629282074
"Gastritis and duodenitis","Female","Under 5",100.46164200234
"Gastritis and duodenitis","Male","10 to 14",115.38380892658
"Gastritis and duodenitis","Male","15 to 19",154.87482960749
"Gastritis and duodenitis","Male","20 to 24",338.22715667629
"Gastritis and duodenitis","Male","25 to 29",295.69744892597
"Gastritis and duodenitis","Male","30 to 34",525.04829040051
"Gastritis and duodenitis","Male","35 to 39",515.38199176788
"Gastritis and duodenitis","Male","40 to 44",484.15565182877
"Gastritis and duodenitis","Male","45 to 49",712.23449145889
"Gastritis and duodenitis","Male","5 to 9",87.927211730361
"Gastritis and duodenitis","Male","50 to 54",891.12123279953
"Gastritis and duodenitis","Male","55 to 59",839.85187543488
"Gastritis and duodenitis","Male","60 to 64",793.33464887238
"Gastritis and duodenitis","Male","65 to 69",843.26277389526
"Gastritis and duodenitis","Male","70 to 74",782.36280090141
"Gastritis and duodenitis","Male","75 to 79",774.80069111252
"Gastritis and duodenitis","Male","80 plus",1346.9146338654
"Gastritis and duodenitis","Male","Under 5",62.867714456558
"Gout","Female","15 to 19",NA
"Gout","Female","20 to 24",NA
"Gout","Female","25 to 29",NA
"Gout","Female","30 to 34",NA
"Gout","Female","35 to 39",NA
"Gout","Female","40 to 44",NA
"Gout","Female","45 to 49",NA
"Gout","Female","50 to 54",NA
"Gout","Female","55 to 59",NA
"Gout","Female","60 to 64",NA
"Gout","Female","65 to 69",NA
"Gout","Female","70 to 74",NA
"Gout","Female","75 to 79",NA
"Gout","Female","80 plus",NA
"Gout","Male","15 to 19",NA
"Gout","Male","20 to 24",NA
"Gout","Male","25 to 29",NA
"Gout","Male","30 to 34",NA
"Gout","Male","35 to 39",NA
"Gout","Male","40 to 44",NA
"Gout","Male","45 to 49",NA
"Gout","Male","50 to 54",NA
"Gout","Male","55 to 59",NA
"Gout","Male","60 to 64",NA
"Gout","Male","65 to 69",NA
"Gout","Male","70 to 74",NA
"Gout","Male","75 to 79",NA
"Gout","Male","80 plus",NA
"Gynecological diseases","Female","15 to 19",8.6644252413511
"Gynecological diseases","Female","20 to 24",13.709001496673
"Gynecological diseases","Female","25 to 29",112.17424194622
"Gynecological diseases","Female","30 to 34",11.115722522438
"Gynecological diseases","Female","35 to 39",8.1846215450764
"Gynecological diseases","Female","40 to 44",9.5350229044557
"Gynecological diseases","Female","45 to 49",150.86197744751
"Gynecological diseases","Female","50 to 54",13.005404853702
"Gynecological diseases","Female","55 to 59",13.193177932382
"Gynecological diseases","Female","60 to 64",5.7242955917716
"Gynecological diseases","Female","65 to 69",7.4286270947158
"Gynecological diseases","Female","70 to 74",208.65551968956
"Gynecological diseases","Female","75 to 79",301.93160638428
"Gynecological diseases","Female","80 plus",17.997703857899
"Hemoglobinopathies and hemolytic anemias","Female","10 to 14",261.33276080322
"Hemoglobinopathies and hemolytic anemias","Female","15 to 19",645.2451865921
"Hemoglobinopathies and hemolytic anemias","Female","20 to 24",328.80346658516
"Hemoglobinopathies and hemolytic anemias","Female","25 to 29",284.90570796776
"Hemoglobinopathies and hemolytic anemias","Female","30 to 34",224.78842472553
"Hemoglobinopathies and hemolytic anemias","Female","35 to 39",188.44148400497
"Hemoglobinopathies and hemolytic anemias","Female","40 to 44",181.17058138657
"Hemoglobinopathies and hemolytic anemias","Female","45 to 49",440.03744472504
"Hemoglobinopathies and hemolytic anemias","Female","5 to 9",379.56501172829
"Hemoglobinopathies and hemolytic anemias","Female","50 to 54",163.8067875967
"Hemoglobinopathies and hemolytic anemias","Female","55 to 59",214.67909932137
"Hemoglobinopathies and hemolytic anemias","Female","60 to 64",244.65068132305
"Hemoglobinopathies and hemolytic anemias","Female","65 to 69",263.86436510277
"Hemoglobinopathies and hemolytic anemias","Female","70 to 74",523.9911449604
"Hemoglobinopathies and hemolytic anemias","Female","75 to 79",357.93803577232
"Hemoglobinopathies and hemolytic anemias","Female","80 plus",324.90456948471
"Hemoglobinopathies and hemolytic anemias","Female","Under 5",1817.7090151062
"Hemoglobinopathies and hemolytic anemias","Male","10 to 14",734.81335202408
"Hemoglobinopathies and hemolytic anemias","Male","15 to 19",544.70583354569
"Hemoglobinopathies and hemolytic anemias","Male","20 to 24",689.70262460327
"Hemoglobinopathies and hemolytic anemias","Male","25 to 29",725.06953092194
"Hemoglobinopathies and hemolytic anemias","Male","30 to 34",532.82325394821
"Hemoglobinopathies and hemolytic anemias","Male","35 to 39",542.45042538071
"Hemoglobinopathies and hemolytic anemias","Male","40 to 44",560.19287311935
"Hemoglobinopathies and hemolytic anemias","Male","45 to 49",589.67703203201
"Hemoglobinopathies and hemolytic anemias","Male","5 to 9",465.68959777832
"Hemoglobinopathies and hemolytic anemias","Male","50 to 54",381.24458585548
"Hemoglobinopathies and hemolytic anemias","Male","55 to 59",504.29547921944
"Hemoglobinopathies and hemolytic anemias","Male","60 to 64",574.83716973114
"Hemoglobinopathies and hemolytic anemias","Male","65 to 69",570.71593177795
"Hemoglobinopathies and hemolytic anemias","Male","70 to 74",533.93721803665
"Hemoglobinopathies and hemolytic anemias","Male","75 to 79",560.07178453064
"Hemoglobinopathies and hemolytic anemias","Male","80 plus",683.81303567886
"Hemoglobinopathies and hemolytic anemias","Male","Under 5",2158.7396238046
"Hemolytic disease and other neonatal jaundice","Female","10 to 14",NA
"Hemolytic disease and other neonatal jaundice","Female","15 to 19",NA
"Hemolytic disease and other neonatal jaundice","Female","20 to 24",NA
"Hemolytic disease and other neonatal jaundice","Female","25 to 29",NA
"Hemolytic disease and other neonatal jaundice","Female","30 to 34",NA
"Hemolytic disease and other neonatal jaundice","Female","35 to 39",NA
"Hemolytic disease and other neonatal jaundice","Female","40 to 44",NA
"Hemolytic disease and other neonatal jaundice","Female","45 to 49",NA
"Hemolytic disease and other neonatal jaundice","Female","5 to 9",NA
"Hemolytic disease and other neonatal jaundice","Female","50 to 54",NA
"Hemolytic disease and other neonatal jaundice","Female","55 to 59",NA
"Hemolytic disease and other neonatal jaundice","Female","60 to 64",NA
"Hemolytic disease and other neonatal jaundice","Female","65 to 69",NA
"Hemolytic disease and other neonatal jaundice","Female","70 to 74",NA
"Hemolytic disease and other neonatal jaundice","Female","75 to 79",NA
"Hemolytic disease and other neonatal jaundice","Female","80 plus",NA
"Hemolytic disease and other neonatal jaundice","Female","Under 5",2282.6673960777
"Hemolytic disease and other neonatal jaundice","Male","10 to 14",NA
"Hemolytic disease and other neonatal jaundice","Male","15 to 19",NA
"Hemolytic disease and other neonatal jaundice","Male","20 to 24",NA
"Hemolytic disease and other neonatal jaundice","Male","25 to 29",NA
"Hemolytic disease and other neonatal jaundice","Male","30 to 34",NA
"Hemolytic disease and other neonatal jaundice","Male","35 to 39",NA
"Hemolytic disease and other neonatal jaundice","Male","40 to 44",NA
"Hemolytic disease and other neonatal jaundice","Male","45 to 49",NA
"Hemolytic disease and other neonatal jaundice","Male","5 to 9",NA
"Hemolytic disease and other neonatal jaundice","Male","50 to 54",NA
"Hemolytic disease and other neonatal jaundice","Male","55 to 59",NA
"Hemolytic disease and other neonatal jaundice","Male","60 to 64",NA
"Hemolytic disease and other neonatal jaundice","Male","65 to 69",NA
"Hemolytic disease and other neonatal jaundice","Male","70 to 74",NA
"Hemolytic disease and other neonatal jaundice","Male","75 to 79",NA
"Hemolytic disease and other neonatal jaundice","Male","80 plus",NA
"Hemolytic disease and other neonatal jaundice","Male","Under 5",4150.6809603277
"Hepatitis","Female","10 to 14",1076.2156489525
