"cause_name","sex","age","ylds"
"Cardiomyopathy and myocarditis","Female","80 plus",1906.3644928968
"Cardiomyopathy and myocarditis","Female","Under 5",142.90707932844
"Cardiomyopathy and myocarditis","Male","10 to 14",513.7031976946
"Cardiomyopathy and myocarditis","Male","15 to 19",688.22928017521
"Cardiomyopathy and myocarditis","Male","20 to 24",764.86933075019
"Cardiomyopathy and myocarditis","Male","25 to 29",988.2796527393
"Cardiomyopathy and myocarditis","Male","30 to 34",1162.6186922676
"Cardiomyopathy and myocarditis","Male","35 to 39",1571.1509469556
"Cardiomyopathy and myocarditis","Male","40 to 44",2229.9246138013
"Cardiomyopathy and myocarditis","Male","45 to 49",3441.8158142203
"Cardiomyopathy and myocarditis","Male","5 to 9",521.43239584092
"Cardiomyopathy and myocarditis","Male","50 to 54",4482.9661806153
"Cardiomyopathy and myocarditis","Male","55 to 59",5215.3905795428
"Cardiomyopathy and myocarditis","Male","60 to 64",5189.700286147
"Cardiomyopathy and myocarditis","Male","65 to 69",5346.0995645474
"Cardiomyopathy and myocarditis","Male","70 to 74",4891.8325742978
"Cardiomyopathy and myocarditis","Male","75 to 79",3004.2762527223
"Cardiomyopathy and myocarditis","Male","80 plus",2245.3635882678
"Cardiomyopathy and myocarditis","Male","Under 5",376.22704947957
"Cerebrovascular disease","Female","10 to 14",853.23864899608
"Cerebrovascular disease","Female","15 to 19",1378.3339505744
"Cerebrovascular disease","Female","20 to 24",2218.8114776593
"Cerebrovascular disease","Female","25 to 29",4013.4033588869
"Cerebrovascular disease","Female","30 to 34",6189.1288489515
"Cerebrovascular disease","Female","35 to 39",8157.9455190475
"Cerebrovascular disease","Female","40 to 44",10228.61830361
"Cerebrovascular disease","Female","45 to 49",14047.014752651
"Cerebrovascular disease","Female","5 to 9",400.50020896483
"Cerebrovascular disease","Female","50 to 54",18393.909939707
"Cerebrovascular disease","Female","55 to 59",23027.49778048
"Cerebrovascular disease","Female","60 to 64",23695.624869809
"Cerebrovascular disease","Female","65 to 69",19907.59805579
"Cerebrovascular disease","Female","70 to 74",16319.223750575
"Cerebrovascular disease","Female","75 to 79",11121.404282528
"Cerebrovascular disease","Female","80 plus",6661.2817925884
"Cerebrovascular disease","Female","Under 5",97.137797177668
"Cerebrovascular disease","Male","10 to 14",1307.6260082025
"Cerebrovascular disease","Male","15 to 19",2057.0393393852
"Cerebrovascular disease","Male","20 to 24",3152.6781053754
"Cerebrovascular disease","Male","25 to 29",5347.0653387696
"Cerebrovascular disease","Male","30 to 34",7799.0248296502
"Cerebrovascular disease","Male","35 to 39",10213.382668718
"Cerebrovascular disease","Male","40 to 44",13115.763719901
"Cerebrovascular disease","Male","45 to 49",17973.306443064
"Cerebrovascular disease","Male","5 to 9",637.35204793027
"Cerebrovascular disease","Male","50 to 54",23382.757872669
"Cerebrovascular disease","Male","55 to 59",28611.091003502
"Cerebrovascular disease","Male","60 to 64",27932.841964657
"Cerebrovascular disease","Male","65 to 69",21818.251869425
"Cerebrovascular disease","Male","70 to 74",17136.889068367
"Cerebrovascular disease","Male","75 to 79",10800.930204868
"Cerebrovascular disease","Male","80 plus",7012.9527991929
"Cerebrovascular disease","Male","Under 5",161.69658582061
"Cervical cancer","Female","15 to 19",44.332773500563
"Cervical cancer","Female","20 to 24",277.197174854
"Cervical cancer","Female","25 to 29",805.06101252745
"Cervical cancer","Female","30 to 34",1975.5472677659
"Cervical cancer","Female","35 to 39",3680.3742001888
"Cervical cancer","Female","40 to 44",4984.4811147926
"Cervical cancer","Female","45 to 49",6663.6713416005
"Cervical cancer","Female","50 to 54",6252.7671563842
"Cervical cancer","Female","55 to 59",5886.3675531291
"Cervical cancer","Female","60 to 64",4912.924610688
"Cervical cancer","Female","65 to 69",3679.4346122443
"Cervical cancer","Female","70 to 74",2496.2169081513
"Cervical cancer","Female","75 to 79",1237.9739365865
"Cervical cancer","Female","80 plus",1037.1776297546
"Chronic kidney disease","Female","10 to 14",35688.437454734
"Chronic kidney disease","Female","15 to 19",37956.481886143
"Chronic kidney disease","Female","20 to 24",48966.278570584
"Chronic kidney disease","Female","25 to 29",66617.908306008
"Chronic kidney disease","Female","30 to 34",76270.975889488
"Chronic kidney disease","Female","35 to 39",80678.117080669
"Chronic kidney disease","Female","40 to 44",81739.820085877
"Chronic kidney disease","Female","45 to 49",80980.147926445
"Chronic kidney disease","Female","5 to 9",32999.734764897
"Chronic kidney disease","Female","50 to 54",77575.830597987
"Chronic kidney disease","Female","55 to 59",74377.31165112
"Chronic kidney disease","Female","60 to 64",63628.6696071
"Chronic kidney disease","Female","65 to 69",49176.101878185
"Chronic kidney disease","Female","70 to 74",38442.127192772
"Chronic kidney disease","Female","75 to 79",25805.63394671
"Chronic kidney disease","Female","80 plus",30700.792233004
"Chronic kidney disease","Female","Under 5",31279.800232917
"Chronic kidney disease","Male","10 to 14",39010.198516654
"Chronic kidney disease","Male","15 to 19",38791.358969452
"Chronic kidney disease","Male","20 to 24",47123.129417501
"Chronic kidney disease","Male","25 to 29",61690.803258891
"Chronic kidney disease","Male","30 to 34",72980.992812761
"Chronic kidney disease","Male","35 to 39",81350.290852467
"Chronic kidney disease","Male","40 to 44",89057.120610978
"Chronic kidney disease","Male","45 to 49",95674.923259782
"Chronic kidney disease","Male","5 to 9",36841.79647632
"Chronic kidney disease","Male","50 to 54",94780.870017548
"Chronic kidney disease","Male","55 to 59",89044.996716645
"Chronic kidney disease","Male","60 to 64",71889.459093712
"Chronic kidney disease","Male","65 to 69",49528.288051952
"Chronic kidney disease","Male","70 to 74",36787.960774929
"Chronic kidney disease","Male","75 to 79",23509.604546433
"Chronic kidney disease","Male","80 plus",24911.44760376
"Chronic kidney disease","Male","Under 5",35242.645747326
"Chronic obstructive pulmonary disease","Female","10 to 14",60234.475851104
"Chronic obstructive pulmonary disease","Female","15 to 19",82911.692770929
"Chronic obstructive pulmonary disease","Female","20 to 24",109320.74867139
"Chronic obstructive pulmonary disease","Female","25 to 29",156700.76574784
"Chronic obstructive pulmonary disease","Female","30 to 34",214165.97542024
"Chronic obstructive pulmonary disease","Female","35 to 39",265360.39985002
"Chronic obstructive pulmonary disease","Female","40 to 44",307845.69665165
"Chronic obstructive pulmonary disease","Female","45 to 49",340955.58843203
"Chronic obstructive pulmonary disease","Female","5 to 9",35597.459386993
"Chronic obstructive pulmonary disease","Female","50 to 54",352646.35404544
"Chronic obstructive pulmonary disease","Female","55 to 59",353037.69050506
"Chronic obstructive pulmonary disease","Female","60 to 64",317120.08300888
"Chronic obstructive pulmonary disease","Female","65 to 69",257988.54041284
"Chronic obstructive pulmonary disease","Female","70 to 74",212562.56956848
"Chronic obstructive pulmonary disease","Female","75 to 79",147005.00411245
"Chronic obstructive pulmonary disease","Female","80 plus",138279.86958169
"Chronic obstructive pulmonary disease","Female","Under 5",11238.542894961
"Chronic obstructive pulmonary disease","Male","10 to 14",60588.086627891
"Chronic obstructive pulmonary disease","Male","15 to 19",82075.633096294
"Chronic obstructive pulmonary disease","Male","20 to 24",107477.51942608
"Chronic obstructive pulmonary disease","Male","25 to 29",156852.84173371
"Chronic obstructive pulmonary disease","Male","30 to 34",217057.25072828
"Chronic obstructive pulmonary disease","Male","35 to 39",277942.76300306
"Chronic obstructive pulmonary disease","Male","40 to 44",335368.68160856
"Chronic obstructive pulmonary disease","Male","45 to 49",372456.59351113
"Chronic obstructive pulmonary disease","Male","5 to 9",36089.978593556
"Chronic obstructive pulmonary disease","Male","50 to 54",368987.01353998
"Chronic obstructive pulmonary disease","Male","55 to 59",358063.22216467
"Chronic obstructive pulmonary disease","Male","60 to 64",299514.7001659
"Chronic obstructive pulmonary disease","Male","65 to 69",204084.70824069
"Chronic obstructive pulmonary disease","Male","70 to 74",141991.29186929
"Chronic obstructive pulmonary disease","Male","75 to 79",84888.157477868
"Chronic obstructive pulmonary disease","Male","80 plus",65734.465979708
"Chronic obstructive pulmonary disease","Male","Under 5",11424.514545557
"Cirrhosis due to alcohol use","Female","15 to 19",136.66574465514
"Cirrhosis due to alcohol use","Female","20 to 24",255.9854970293
"Cirrhosis due to alcohol use","Female","25 to 29",257.0102984197
"Cirrhosis due to alcohol use","Female","30 to 34",217.94361387785
"Cirrhosis due to alcohol use","Female","35 to 39",216.97223533212
"Cirrhosis due to alcohol use","Female","40 to 44",262.82678429492
"Cirrhosis due to alcohol use","Female","45 to 49",329.09623648634
"Cirrhosis due to alcohol use","Female","50 to 54",442.15565565089
"Cirrhosis due to alcohol use","Female","55 to 59",533.78493931255
"Cirrhosis due to alcohol use","Female","60 to 64",558.08937873892
"Cirrhosis due to alcohol use","Female","65 to 69",542.26652349062
"Cirrhosis due to alcohol use","Female","70 to 74",487.75239854756
"Cirrhosis due to alcohol use","Female","75 to 79",284.56776880862
"Cirrhosis due to alcohol use","Female","80 plus",165.60354164766
"Cirrhosis due to alcohol use","Male","15 to 19",783.2300178226
"Cirrhosis due to alcohol use","Male","20 to 24",1624.6893859814
"Cirrhosis due to alcohol use","Male","25 to 29",1937.2165543536
"Cirrhosis due to alcohol use","Male","30 to 34",2295.8776104315
"Cirrhosis due to alcohol use","Male","35 to 39",2512.323267012
"Cirrhosis due to alcohol use","Male","40 to 44",2734.2705399207
"Cirrhosis due to alcohol use","Male","45 to 49",3224.9146019057
"Cirrhosis due to alcohol use","Male","50 to 54",3377.0015037095
"Cirrhosis due to alcohol use","Male","55 to 59",3335.1140441738
"Cirrhosis due to alcohol use","Male","60 to 64",2751.6516896816
"Cirrhosis due to alcohol use","Male","65 to 69",1776.9051839961
"Cirrhosis due to alcohol use","Male","70 to 74",1198.7506598385
"Cirrhosis due to alcohol use","Male","75 to 79",664.85920439463
"Cirrhosis due to alcohol use","Male","80 plus",350.88475961165
"Cirrhosis due to hepatitis B","Female","10 to 14",497.99897380413
"Cirrhosis due to hepatitis B","Female","15 to 19",736.48207952852
"Cirrhosis due to hepatitis B","Female","20 to 24",883.58082073581
"Cirrhosis due to hepatitis B","Female","25 to 29",768.08345138626
"Cirrhosis due to hepatitis B","Female","30 to 34",607.08239167642
"Cirrhosis due to hepatitis B","Female","35 to 39",576.29383131799
"Cirrhosis due to hepatitis B","Female","40 to 44",639.33364949045
"Cirrhosis due to hepatitis B","Female","45 to 49",855.81765714378
"Cirrhosis due to hepatitis B","Female","5 to 9",227.74314456626
"Cirrhosis due to hepatitis B","Female","50 to 54",1041.041837813
"Cirrhosis due to hepatitis B","Female","55 to 59",1115.8613624466
"Cirrhosis due to hepatitis B","Female","60 to 64",1032.7510220139
"Cirrhosis due to hepatitis B","Female","65 to 69",942.59847774942
"Cirrhosis due to hepatitis B","Female","70 to 74",776.50326107716
"Cirrhosis due to hepatitis B","Female","75 to 79",435.6413689049
"Cirrhosis due to hepatitis B","Female","80 plus",228.50315917881
"Cirrhosis due to hepatitis B","Female","Under 5",42.789271917278
"Cirrhosis due to hepatitis B","Male","10 to 14",917.29511941589
"Cirrhosis due to hepatitis B","Male","15 to 19",1317.6146336654
"Cirrhosis due to hepatitis B","Male","20 to 24",1441.1995114385
"Cirrhosis due to hepatitis B","Male","25 to 29",1585.0274835901
"Cirrhosis due to hepatitis B","Male","30 to 34",1627.3486507883
"Cirrhosis due to hepatitis B","Male","35 to 39",1715.3517816237
"Cirrhosis due to hepatitis B","Male","40 to 44",1749.7983851743
"Cirrhosis due to hepatitis B","Male","45 to 49",1916.854441314
"Cirrhosis due to hepatitis B","Male","5 to 9",481.61600570616
"Cirrhosis due to hepatitis B","Male","50 to 54",1986.5919934556
"Cirrhosis due to hepatitis B","Male","55 to 59",1894.475605949
"Cirrhosis due to hepatitis B","Male","60 to 64",1523.0009760679
"Cirrhosis due to hepatitis B","Male","65 to 69",963.51438935305
"Cirrhosis due to hepatitis B","Male","70 to 74",653.16801255015
"Cirrhosis due to hepatitis B","Male","75 to 79",349.32856877695
"Cirrhosis due to hepatitis B","Male","80 plus",178.52041296482
"Cirrhosis due to hepatitis B","Male","Under 5",89.892485605113
"Cirrhosis due to hepatitis C","Female","10 to 14",290.92736908288
"Cirrhosis due to hepatitis C","Female","15 to 19",387.03680498009
"Cirrhosis due to hepatitis C","Female","20 to 24",485.82252435416
"Cirrhosis due to hepatitis C","Female","25 to 29",469.5696481331
"Cirrhosis due to hepatitis C","Female","30 to 34",403.28249397366
"Cirrhosis due to hepatitis C","Female","35 to 39",417.04858531027
"Cirrhosis due to hepatitis C","Female","40 to 44",483.5509014771
"Cirrhosis due to hepatitis C","Female","45 to 49",676.09345735566
"Cirrhosis due to hepatitis C","Female","5 to 9",182.55542277178
"Cirrhosis due to hepatitis C","Female","50 to 54",817.81615081841
"Cirrhosis due to hepatitis C","Female","55 to 59",822.43825844821
"Cirrhosis due to hepatitis C","Female","60 to 64",747.61203212709
"Cirrhosis due to hepatitis C","Female","65 to 69",650.36698041554
"Cirrhosis due to hepatitis C","Female","70 to 74",514.53509702292
"Cirrhosis due to hepatitis C","Female","75 to 79",278.33239825514
"Cirrhosis due to hepatitis C","Female","80 plus",130.70521203756
"Cirrhosis due to hepatitis C","Female","Under 5",78.17549199667
"Cirrhosis due to hepatitis C","Male","10 to 14",610.05829684901
"Cirrhosis due to hepatitis C","Male","15 to 19",731.39898174472
"Cirrhosis due to hepatitis C","Male","20 to 24",783.89269944829
"Cirrhosis due to hepatitis C","Male","25 to 29",854.5968664246
"Cirrhosis due to hepatitis C","Male","30 to 34",848.03432320655
"Cirrhosis due to hepatitis C","Male","35 to 39",866.92934750436
"Cirrhosis due to hepatitis C","Male","40 to 44",837.78978897086
"Cirrhosis due to hepatitis C","Male","45 to 49",913.37276070528
"Cirrhosis due to hepatitis C","Male","5 to 9",345.35741887181
"Cirrhosis due to hepatitis C","Male","50 to 54",963.52834423638
"Cirrhosis due to hepatitis C","Male","55 to 59",1021.0633970632
"Cirrhosis due to hepatitis C","Male","60 to 64",864.83947548482
"Cirrhosis due to hepatitis C","Male","65 to 69",573.81479268483
"Cirrhosis due to hepatitis C","Male","70 to 74",401.03144810688
"Cirrhosis due to hepatitis C","Male","75 to 79",231.45313737415
"Cirrhosis due to hepatitis C","Male","80 plus",126.13969288275
"Cirrhosis due to hepatitis C","Male","Under 5",106.64351237013
"Cirrhosis due to other causes","Female","10 to 14",2388.4505638635
